bed_count,zip_cod,ccn,medicare_medicaid_eligible
40,78130,673049,True
60,77065,673050,True
60,77070,673052,True
35,78414,673053,True
60,78704,673054,True
42,75093,673055,True
26,77904,673056,True
40,78640,673057,True
36,78734,673058,True
21,78041,673059,True
40,76015,673060,True
45,77598,673061,True
26,76086,673062,True
93,79415,673063,True
61,77802,673065,True
40,77584,673066,True
40,78401,673067,True
41,77479,673068,True
40,78665,673069,True
66,79416,673070,True
40,77494,673071,True
35,77008,673072,True
36,75605,673073,True
36,76504,673074,True
42,79902,673075,True
41,75022,673076,True
36,76248,673077,True
40,76901,673078,True
40,76706,673079,True
30,70445,713025,True
11,70427,713026,True
31,70508,713027,True
40,71115,713028,True
40,71105,713029,True
